"","X.1","X","env","ALT","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","n","N","RTA","VPD","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE","PTR","PTT"
"80",80,80,"DEH1.2020",14,-75.4661,38.63014,2020,8,1,214,"2020-08-01",26.39,31.6,21.95,1.38,2.12,78.38,21.95,416.7,22.51,80,8.07725966775742,13.9544539385618,38.88877801105,1.00619973278924,0.206923445420405,10.3850687217568,-9.00506872175684,18.775,0.853409090909091,9.65,0.743246547992639,261.994872696498
"81",81,81,"DEH1.2020",14,-75.4661,38.63014,2020,8,2,215,"2020-08-02",28.16,31.48,24.84,2.08,3.89,79.06,23.95,419.26,22.51,81,8.08665546161112,13.9218611010468,38.7528682126057,0.902266708269446,0.222038529040007,10.4580870989703,-8.37808709897031,20.16,0.916363636363636,6.64,0.690568506996369,280.664719797103
"82",82,82,"DEH1.2020",14,-75.4661,38.63014,2020,8,3,216,"2020-08-03",27.01,31.73,23.44,3.61,3.04,79.19,22.83,420.97,18.21,82,6.54982059562594,13.8887829157413,38.6139945672021,1.00318181496134,0.215654431467332,8.43627948126543,-4.82627948126543,19.585,0.890227272727273,8.29,0.709154093221409,272.011813404793
"83",83,83,"DEH1.2020",14,-75.4661,38.63014,2020,8,4,217,"2020-08-04",25.87,29.19,23.57,37.31,5.5,82.88,22.6,413.12,17.15,83,6.17634137144364,13.8552336322867,38.472170254763,0.736613409539387,0.202774799339096,7.89564532733444,29.4143546726656,18.38,0.835454545454546,5.62,0.753821198709831,254.65919416143
"84",84,84,"DEH1.2020",14,-75.4661,38.63014,2020,8,5,218,"2020-08-05",27.2,31.87,22.7,1.51,1.18,72.44,21.2,407.87,24.27,84,8.75199221554062,13.8212273692585,38.3274093475852,1.22164695181764,0.212385316777375,11.2266628323115,-9.71666283231149,19.285,0.876590909090909,9.17,0.716682777768136,266.54236981615
"85",85,85,"DEH1.2020",14,-75.4661,38.63014,2020,8,6,219,"2020-08-06",25.93,29.66,23.19,17.32,1.65,86.56,23.39,419.15,13.44,85,4.85321171644207,13.7867781022736,38.1797268532102,0.625035611158768,0.203243868511914,6.18909963326051,11.1309003667395,18.425,0.8375,6.47,0.748264754533167,254.021386534391
"86",86,86,"DEH1.2020",14,-75.4661,38.63014,2020,8,7,220,"2020-08-07",25.12,28.65,22.19,19.28,1.38,86.38,22.56,414.87,19.35,86,6.99724650575346,13.7518996530629,38.0291387573624,0.56448489968328,0.192982809383793,8.86153602531029,10.4184639746897,17.42,0.791818181818182,6.46,0.789431667799248,239.558091956356
"87",87,87,"DEH1.2020",14,-75.4661,38.63014,2020,8,8,221,"2020-08-08",25.02,29.33,21.62,2.29,1.13,84,21.95,408.94,21.05,87,7.62322118736957,13.7166056795013,37.8756620668293,0.697099814399439,0.193532846024243,9.6430607214208,-7.3530607214208,17.475,0.794318181818182,7.71,0.784927363633837,239.697684249285
"88",88,88,"DEH1.2020",14,-75.4661,38.63014,2020,8,9,222,"2020-08-09",25.63,30.73,21.15,0.02,1.44,79.56,21.54,392.58,24.95,88,9.04944051924435,13.680909666583,37.7193148521572,0.896271220852493,0.198236142377248,11.4592655593575,-11.4392655593575,17.94,0.815454545454545,9.58,0.762592512072631,245.435519418499
"89",89,89,"DEH1.2020",14,-75.4661,38.63014,2020,8,10,223,"2020-08-10",26.38,31.17,21.96,0.78,1.84,81.81,22.73,396.55,24.68,89,8.96574111709248,13.6448249183281,37.5601162900345,0.822963872532251,0.204709037343859,11.3735872204681,-10.5935872204681,18.565,0.843863636363636,9.21,0.73497575644105,253.316174608761
"90",90,90,"DEH1.2020",14,-75.4661,38.63014,2020,8,11,224,"2020-08-11",27.01,31.23,23.22,1.34,2.51,82.94,23.59,409.28,22.99,90,8.36556970104609,13.6083645506031,37.3980867052299,0.788101505195122,0.211736519182767,10.6313046936607,-9.2913046936607,19.225,0.873863636363636,8.01,0.707847310824609,261.620808485345
"91",91,91,"DEH1.2020",14,-75.4661,38.63014,2020,8,12,225,"2020-08-12",26.58,29.48,24.21,5.83,1.55,89.19,24.58,422.44,18.08,91,6.59017103754002,13.5715414848375,37.233247611955,0.480535409825436,0.207666043976244,8.34433283220854,-2.51433283220854,18.845,0.856590909090909,5.27,0.720166701238392,255.755699281763
"92",92,92,"DEH1.2020",14,-75.4661,38.63014,2020,8,13,226,"2020-08-13",25.88,29.66,23.62,15,1.59,89.5,23.93,422.19,11.65,92,4.25395244684477,13.5343684426141,37.065621754518,0.567352617319257,0.205497597472903,5.37094680434495,9.62905319565505,18.64,0.847272727272727,6.04,0.726092727608053,252.280627770327
"93",93,93,"DEH1.2020",14,-75.4661,38.63014,2020,8,14,227,"2020-08-14",25.23,29.11,21.94,4.93,2.66,86.19,22.62,416.54,15.28,93,5.58966489025163,13.4968579411116,36.8952331471343,0.58721558959673,0.194034024303871,7.00177771337001,-2.07177771337001,17.525,0.796590909090909,7.17,0.770148812616924,236.532435417981
"94",94,94,"DEH1.2020",14,-75.4661,38.63014,2020,8,15,228,"2020-08-15",23.41,27.03,21.14,4.89,3.26,83.69,20.33,407.21,9.54,94,3.49650613039056,13.4590222893746,36.7221071127627,0.653548693771926,0.180029967596634,4.33489610402953,0.555103895970472,16.085,0.731136363636364,5.89,0.836743692220988,216.48837352459
"95",95,95,"DEH1.2020",14,-75.4661,38.63014,2020,8,16,229,"2020-08-16",22.21,24.87,19.68,19.73,4.71,89.31,20.33,404.82,9.85,95,3.61721192492515,13.4208735853861,36.5462703208325,0.331359045109318,0.163645044145477,4.42432383797304,15.305676162027,14.275,0.648863636363636,5.19,0.94016627568379,191.582970431387
"96",96,96,"DEH1.2020",14,-75.4661,38.63014,2020,8,17,230,"2020-08-17",22.79,28.12,17.96,1.12,1.72,82.75,19.4,382.02,24.19,96,8.90131565211846,13.3824237139163,36.3677508237326,0.679759449767718,0.170409500601306,10.9201536677437,-9.80015366774371,15.04,0.683636363636364,10.16,0.889788810765711,201.271652657301
"97",97,97,"DEH1.2020",14,-75.4661,38.63014,2020,8,18,231,"2020-08-18",24.06,28.75,19.55,1.54,1.7,74.12,18.71,378.68,24.64,97,9.08592079163874,13.3436843451193,36.1865780919316,0.953068858913582,0.180643192832674,11.2006243286934,-9.66062432869341,16.15,0.734090909090909,9.2,0.826234324775189,215.500502173677
"98",98,98,"DEH1.2020",14,-75.4661,38.63014,2020,8,19,232,"2020-08-19",23.58,27.39,19.98,17.06,1.53,81.94,20.15,399.01,13.57,98,5.01473261257795,13.3046669338523,36.0027830476015,0.631458424007487,0.17629477564115,6.15096307408064,10.9090369259194,15.685,0.712954545454546,7.41,0.848241436649812,208.683700857473
"99",99,99,"DEH1.2020",14,-75.4661,38.63014,2020,8,20,233,"2020-08-20",22.44,27.04,18.88,0.6,2.18,83.06,19.16,375.84,22.18,99,8.21484583483008,13.2653827196864,35.8163980966212,0.657910962193417,0.169691239131418,10.0076121209814,-9.40761212098143,14.96,0.68,8.16,0.886723443829305,198.450125486509
"100",100,100,"DEH1.2020",14,-75.4661,38.63014,2020,8,21,234,"2020-08-21",23.34,27.48,18.7,0.13,1.48,82.94,20.09,392.48,18.75,100,6.96048977159927,13.2258427275828,35.6274571588372,0.560432920618781,0.170859715497416,8.4670793893956,-8.3370793893956,15.09,0.685909090909091,8.78,0.876464064120795,199.577966759224
"101",101,101,"DEH1.2020",14,-75.4661,38.63014,2020,8,22,235,"2020-08-22",24.13,27.2,21.94,2.82,1.23,84.62,21.23,407.95,13.43,101,4.99742570682403,13.1860577692043,35.4359956964637,0.598454778459759,0.184648174870446,6.12025236373207,-3.30025236373207,16.57,0.753181818181818,5.26,0.795778984260972,218.492977235715
"102",102,102,"DEH1.2020",14,-75.4661,38.63014,2020,8,23,236,"2020-08-23",26.05,30.03,22.19,5.14,1.76,86.25,23.43,407.9,20.53,102,7.65812895678715,13.1460384448343,35.2420507405081,0.579178732952086,0.199979470664493,9.43797628186017,-4.29797628186017,18.11,0.823181818181818,7.84,0.725899417163683,238.074756235949
"103",103,103,"DEH1.2020",14,-75.4661,38.63014,2020,8,24,237,"2020-08-24",26.73,30.7,23.51,3.18,2.54,85.06,23.83,410.51,20.03,103,7.49048726482083,13.1057951458745,35.0456609151106,0.703223926045466,0.210443922174779,9.25679455038433,-6.07679455038434,19.105,0.868409090909091,7.19,0.6859877071905,250.386216261932
"104",104,104,"DEH1.2020",14,-75.4661,38.63014,2020,8,25,238,"2020-08-25",27.08,30.69,23.53,2.33,3.34,82.69,23.67,407.08,22.26,104,8.34607110240725,13.0653380578934,34.8468664596952,0.731992917822653,0.210497647592901,10.2876465188022,-7.95764651880219,19.11,0.868636363636364,7.16,0.683691159492067,249.678610286343
"105",105,105,"DEH1.2020",14,-75.4661,38.63014,2020,8,26,239,"2020-08-26",24.24,28.23,19.62,0.09,2.63,75.44,19.17,374.48,24.15,105,9.07892955102375,13.0246771641976,34.6457092488291,0.836509407488835,0.178527962959737,10.9628487827602,-10.8728487827602,15.925,0.723863636363636,8.61,0.817876117061074,207.417983839847
"106",106,106,"DEH1.2020",14,-75.4661,38.63014,2020,8,27,240,"2020-08-27",27.1,31.96,22.55,0.61,3.61,77.38,22.58,407.93,21.47,106,8.09362927326884,12.9838222498983,34.4422328096984,1.0000680944905,0.212060709369524,9.9299336613484,-9.3199336613484,19.255,0.875227272727273,9.41,0.674309127494069,250.003497421792
"107",107,107,"DEH1.2020",14,-75.4661,38.63014,2020,8,28,241,"2020-08-28",27.08,31.45,23.64,7.16,2.31,81.69,23.46,415.41,20.87,107,7.88970889584524,12.9427829064465,34.2364823371092,0.875923058147019,0.215216121157885,9.66665154183788,-2.50665154183788,19.545,0.888409090909091,7.81,0.662204292987797,252.966691906497
"108",108,108,"DEH1.2020",14,-75.4661,38.63014,2020,8,29,242,"2020-08-29",26.03,28.07,24.19,28.71,3.44,92.12,24.65,421.63,10.94,108,4.14779200585661,12.9015685366109,34.028504705933,0.304396691119264,0.200185413752008,5.02984386614611,23.6801561338539,18.13,0.824090909090909,3.88,0.711614370469437,233.905437568756
"109",109,109,"DEH1.2020",14,-75.4661,38.63014,2020,8,30,243,"2020-08-30",22.58,26.23,17.8,4.79,2.17,73.06,17.26,360.96,24.17,109,9.19118663743946,12.860188359871,33.8183484809178,0.752882496086435,0.161398273689706,10.8373885548022,-6.04738855480218,14.015,0.637045454545455,8.43,0.917601738128505,180.235539863592
"110",110,110,"DEH1.2020",14,-75.4661,38.63014,2020,8,31,244,"2020-08-31",21.94,26.07,18.27,3.9,1.86,74.81,17.12,390.25,13.41,110,5.11509220204697,12.8186514182037,33.6060639237981,0.784792424325146,0.162734535963636,6.01911655421736,-2.11911655421736,14.17,0.644090909090909,7.8,0.904633127607883,181.640290595946
"111",111,111,"DEH1.2020",14,-75.4661,38.63014,2020,9,1,245,"2020-09-01",22.93,26.2,19.17,0.38,2.38,86,20.4,411.24,14.91,111,5.70514692690595,12.7769665822352,33.3917029976373,0.414272708495451,0.167241669217356,6.71535850725337,-6.33535850725337,14.685,0.6675,7.03,0.870069225892761,187.629754260124
"112",112,112,"DEH1.2020",14,-75.4661,38.63014,2020,9,2,246,"2020-09-02",25.74,30.01,21.28,1.43,2.38,87.31,23.4,422.96,16.86,112,6.4721156453525,12.7351425577378,33.1753193683493,0.50965364557647,0.195241312732137,7.73097695428539,-6.30097695428539,17.645,0.802045454545455,8.73,0.721742281537988,224.711590431283
"113",113,113,"DEH1.2020",14,-75.4661,38.63014,2020,9,3,247,"2020-09-03",27.26,31.24,23.26,7.63,2.38,84.06,24.11,422.24,21.25,113,8.18431596660724,12.6931878924473,32.9569684033496,0.7004341967275,0.212006648709493,9.82793162763848,-2.19793162763848,19.25,0.875,7.98,0.659386384023236,244.343866929611
"114",114,114,"DEH1.2020",14,-75.4661,38.63014,2020,9,4,248,"2020-09-04",26.9,30.88,23.58,8.64,2.08,82.81,23.48,401.75,22.41,114,8.66035168669234,12.6511109831785,32.7367071672942,0.793684802819542,0.211790521924862,10.3633597920021,-1.72335979200207,19.23,0.874090909090909,7.3,0.657884086488742,243.280864206523
"115",115,115,"DEH1.2020",14,-75.4661,38.63014,2020,9,5,249,"2020-09-05",22.01,26.09,16.83,1.18,2.5,70,15.94,346.02,23.37,115,9.06271376431592,12.608920083219,32.5145944148738,0.83680110944537,0.156689328153684,10.4385919227219,-9.25859192272194,13.46,0.611818181818182,9.26,0.936769694147028,169.716064320128
"116",116,116,"DEH1.2020",14,-75.4661,38.63014,2020,9,6,250,"2020-09-06",21.64,27.3,17.48,0,1.02,67.88,15.01,342.8,23.34,116,9.0832677400462,12.566623309979,32.2906905806366,1.10653795659777,0.164647199480461,10.4916894320322,-10.4916894320322,14.39,0.654090909090909,9.82,0.873288624737943,180.833709430598
"117",117,117,"DEH1.2020",14,-75.4661,38.63014,2020,9,7,251,"2020-09-07",22.34,27.8,17.23,0,1.33,74.94,17.44,360.7,22.74,117,8.88197244634439,12.5242286528787,32.0650577658207,0.858691491303375,0.165742371141599,10.2304701982293,-10.2304701982293,14.515,0.659772727272727,10.57,0.862847306433255,181.789178896534
"118",118,118,"DEH1.2020",14,-75.4661,38.63014,2020,9,8,252,"2020-09-08",23.57,28.3,19.44,0.66,1.92,84.62,20.62,387.89,19.45,118,7.62521994504727,12.4817439814525,31.8377597221881,0.622886857436285,0.178014095474899,8.82631206216275,-8.16631206216275,15.87,0.721363636363636,8.86,0.78649930569959,198.085276985651
"119",119,119,"DEH1.2020",14,-75.4661,38.63014,2020,9,9,253,"2020-09-09",23.89,25.92,21.9,17.15,2.69,93.62,22.79,415.32,9.27,119,3.64806464393197,12.4391770536537,31.6088618328553,0.212760162376224,0.17838769339518,4.20771271264161,12.9422872873584,15.91,0.723181818181818,4.02,0.781846452146681,197.90730692363
"120",120,120,"DEH1.2020",14,-75.4661,38.63014,2020,9,10,254,"2020-09-10",25.37,27.95,23.45,16.15,1.99,94.62,24.44,420.8,8.58,120,3.38966197810631,12.3965355243396,31.3784310901275,0.264235068839834,0.195796763263124,3.93547560089734,12.2145243991027,17.7,0.804545454545455,4.5,0.700369238663254,219.418678780811
"121",121,121,"DEH1.2020",14,-75.4661,38.63014,2020,9,11,255,"2020-09-11",24.33,27.73,20.48,5.27,3.05,89.44,22.44,417.34,9.74,121,3.86323134808373,12.3538269539214,31.1465360703493,0.349104570663986,0.180218465069993,4.42631196476114,0.843688035238864,16.105,0.732045454545455,7.25,0.767080220671928,198.958383092904
"122",122,122,"DEH1.2020",14,-75.4661,38.63014,2020,9,12,256,"2020-09-12",20.41,23.66,17.87,0.19,3.4,77.5,16.14,374.57,20.03,122,7.97685564571113,12.3110588171613,30.9132469057935,0.650739071062743,0.150956726949762,8.90239379220128,-8.71239379220128,12.765,0.580227272727273,5.79,0.964438606906486,157.150665801064
"123",123,123,"DEH1.2020",14,-75.4661,38.63014,2020,9,13,257,"2020-09-13",22.69,27.65,18.16,1.72,1.41,85.31,19.97,402.02,14.2,123,5.678511623209,12.2682385121021,30.6786352536164,0.560251259982533,0.169198917812684,6.40475803115727,-4.68475803115727,14.905,0.6775,9.49,0.823095505676089,182.858095022882
"124",124,124,"DEH1.2020",14,-75.4661,38.63014,2020,9,14,258,"2020-09-14",21.3,24.51,16.5,0.1,2.56,81.62,17.83,382.7,12.96,124,5.2045466520405,12.2253733691116,30.4427742619172,0.43478750392214,0.148858236730646,5.74913401691184,-5.64913401691184,12.505,0.568409090909091,8.01,0.977638814003327,152.878293980741
"125",125,125,"DEH1.2020",14,-75.4661,38.63014,2020,9,15,259,"2020-09-15",16.33,21.1,12.13,0,2.49,75.62,11.8,329.27,17.74,125,7.154833485471,12.1824706600284,30.2057385329461,0.57428488704609,0.120286925803563,7.62140336306403,-7.62140336306403,8.615,0.391590909090909,8.97,1.41409990249894,104.951984736145
"126",126,126,"DEH1.2020",14,-75.4661,38.63014,2020,9,16,260,"2020-09-16",18.08,23.48,13.65,0.1,1.23,80.25,14.37,355.27,13.19,126,5.34311987689496,12.1395376073944,29.9676040835121,0.589934775239562,0.133965043809323,5.76332836604714,-5.66332836604714,10.565,0.480227272727273,9.83,1.14903337504916,128.254214822122
"127",127,127,"DEH1.2021",14,-75.455,38.635,2021,4,27,117,"2021-04-27",17.38,25.73,8.19,0,3.14,77.25,13.03,325.74,26.02,1,9.42584092131012,13.4973281523307,37.2593258740072,0.696709907593043,0.122616696352227,11.2136374105921,-11.2136374105921,8.96,0.407272727272727,17.54,1.50639823128691,120.936060244883
"128",128,128,"DEH1.2021",14,-75.455,38.635,2021,4,28,118,"2021-04-28",21.35,26.98,16.59,0,3.56,80.5,17.72,364.86,21.65,2,7.82936386741075,13.5348436266304,37.4269697358512,0.696601808650253,0.159432518098135,9.69219432096269,-9.69219432096269,13.785,0.626590909090909,10.39,0.981853001569126,186.5778193931
"129",129,129,"DEH1.2021",14,-75.455,38.635,2021,4,29,119,"2021-04-29",22.54,27.66,18.49,0.22,3.94,81.31,18.99,390.31,20.02,3,7.22798098844783,13.5720215259531,37.5916692896461,0.721046270904422,0.170724545766437,9.03971272959962,-8.81971272959962,15.075,0.685227272727273,9.17,0.900299935386607,204.598224503743
"130",130,130,"DEH1.2021",14,-75.455,38.635,2021,4,30,120,"2021-04-30",16.33,20.73,8.43,2.69,6.95,65.12,9.38,329.55,25.37,4,9.1450438231105,13.6088493297036,37.753401096021,0.597438609753286,0.107294931458499,10.6867721195181,-7.99677211951815,6.58,0.299090909090909,12.3,2.06821418384553,89.5462285894497
"131",131,131,"DEH1.2021",14,-75.455,38.635,2021,5,1,121,"2021-05-01",11.49,18.23,5.72,0,4.52,57.81,3.07,271.24,29.09,5,10.4700542000352,13.6453143128361,37.9121431252064,0.744018402351948,0.0924207881572166,11.9076660365242,-11.9076660365242,5.115,0.180681818181818,12.51,2.66770563300804,69.7957827101566
"132",132,132,"DEH1.2021",14,-75.455,38.635,2021,5,2,122,"2021-05-02",18.35,25.45,10.83,0.01,4.2,70,12.47,347.34,24.23,6,8.70814066972015,13.6814035504161,38.0678747162722,0.82916543404565,0.130876761769423,10.5498692513429,-10.5398692513429,10.14,0.460909090909091,14.62,1.3492508432363,138.729432001219
"133",133,133,"DEH1.2021",14,-75.455,38.635,2021,5,3,123,"2021-05-03",19.81,24.06,17.01,1.7,3.83,89.56,18.01,382.51,11.46,7,4.11291574349728,13.7171039230343,38.2205765353959,0.401518581129431,0.149099103977884,5.08485109259174,-3.38485109259174,12.535,0.569772727272727,7.05,1.0943042619094,171.943897675235
"134",134,134,"DEH1.2021",14,-75.455,38.635,2021,5,4,124,"2021-05-04",22.62,27.74,18.97,1.19,3.38,83.56,19.4,377.3,24.41,8,8.74886940106955,13.7524021230963,38.3702305333008,0.705329301782385,0.173262646551558,11.0416265327868,-9.85162653278676,15.355,0.697954545454545,8.77,0.895630226186669,211.168134600144
"135",135,135,"DEH1.2021",14,-75.455,38.635,2021,5,5,125,"2021-05-05",20.78,26.6,13.1,9.79,3.77,83.75,17.79,376.47,19.19,9,6.86915465339812,13.7872846620072,38.5168199019996,0.458151571426987,0.143680730654912,8.47095366143282,1.31904633856718,11.85,0.538636363636364,13.5,1.16348393772213,163.379323244785
"136",136,136,"DEH1.2021",14,-75.455,38.635,2021,5,6,126,"2021-05-06",13.94,18.41,8.85,0.08,2.83,66.94,7.62,298.78,27.15,10,9.70659569643896,13.8217378782711,38.6603290309837,0.581802217780807,0.101650843812294,11.3230288221439,-11.2430288221439,5.63,0.255909090909091,9.56,2.45501560892915,77.8163842546663
"137",137,137,"DEH1.2021",14,-75.455,38.635,2021,5,7,127,"2021-05-07",14.17,18.81,9.26,1.5,1.7,70.06,8.35,326.56,19.02,11,6.79204320386833,13.8557479465222,38.8007434629919,0.571301902149798,0.104025322824069,7.96669722674436,-6.46669722674436,6.035,0.274318181818182,9.55,2.29589858268802,83.6194388572615
"138",138,138,"DEH1.2021",14,-75.455,38.635,2021,5,8,128,"2021-05-08",10.78,14.35,7.08,1.7,3.38,77,6.68,310.2,19.62,12,6.99850363503309,13.8893008875016,38.9380498494936,0.341259046292804,0.0858814945055432,7.90853608468258,-6.20853608468258,3.175,0.123409090909091,7.27,4.37458295669342,44.0985303178176
"139",139,139,"DEH1.2021",14,-75.455,38.635,2021,5,9,129,"2021-05-09",13.67,18.54,6.68,1.87,3.5,72.56,8.31,340.35,19.99,13,7.12292043955363,13.9223825789914,39.0722359060182,0.461942232500324,0.0958740310084755,8.24317618040165,-6.37317618040165,5.27,0.209545454545455,11.86,2.64181832618433,73.3709561912847
"140",140,140,"DEH1.2021",14,-75.455,38.635,2021,5,10,130,"2021-05-10",15.09,18.33,11.08,0.71,3.38,75.06,10.54,341.91,13.57,14,4.83043795821504,13.954978767715,39.2032903674575,0.440333822426763,0.108057032678576,5.72347063672097,-5.01347063672097,6.705,0.304772727272727,7.25,2.08127945827218,93.5681326375291
"141",141,141,"DEH1.2021",14,-75.455,38.635,2021,5,11,131,"2021-05-11",14.48,20.07,8.16,0.15,2.05,68.62,8.02,329.56,24.65,15,8.76610362698488,13.987075082208,39.3312029434695,0.642221971124453,0.104499891692463,10.3335654376032,-10.1835654376032,6.115,0.277954545454545,11.91,2.28733852529975,85.5309641277019
"142",142,142,"DEH1.2021",14,-75.455,38.635,2021,5,12,132,"2021-05-12",12.97,17.69,7.83,0.01,2.4,60.5,5.26,316.07,21.15,16,7.51456977396735,14.0186570466618,39.4559642741014,0.653964260520372,0.0967056077695122,8.7363836053151,-8.7263836053151,4.845,0.216363636363636,9.86,2.89342766700966,67.9203933910764
"143",143,143,"DEH1.2021",14,-75.455,38.635,2021,5,13,133,"2021-05-13",14.56,20.27,8.1,0,2.13,63.12,6.6,295.68,28.45,17,10.0995158059396,14.0497100957384,39.5775658857509,0.754177171824486,0.104916648442484,11.9353185367083,-11.9353185367083,6.185,0.281136363636364,12.17,2.27157802679683,86.897456942142
"144",144,144,"DEH1.2021",14,-75.455,38.635,2021,5,14,134,"2021-05-14",15.58,22.06,8.5,0.02,1.16,65.75,8.27,315.97,21.39,18,7.58705904670172,14.0802195903481,39.6960001475769,0.789052079671761,0.111622238382695,9.07378004537215,-9.05378004537215,7.28,0.330909090909091,13.56,1.93409609757529,102.503998617734
"145",145,145,"DEH1.2021",14,-75.455,38.635,2021,5,15,135,"2021-05-15",15.69,23.06,9.37,0,1.81,67.19,8.55,302.88,28.53,19,10.1117917793783,14.1101708343812,39.8112602284666,0.88471030836709,0.11763286760416,12.2117011262734,-12.2117011262734,8.215,0.373409090909091,13.69,1.71761057022291,115.915053404442
